,syn,E_F,dE_Oa,dE_Om,dE_S,dE_fOa,dE_fOm,dE_fS,lC_Oa,lC_Om,lC_S,lD_Oa,lD_Om,lD_S,lC_fOa,lC_fS,lD_fS
67445,0.0,12.218515148043254,-3.1517449085415,-126.06979634166,-3.9396811356768753,6.623067209893104,264.9226883957241,8.27883401236638,-7.406374961889498,-40.70548987904908,-8.69572848454356,-4.483479209321764,-43.93014966486454,-5.2429502668063925,-8.3700891683577,-8.69572848454356,-5.025272598398795
31047,0.0,10.91743908157626,-3.236715420594967,-132.70533224439365,-2.3697380757927435,11.674908690826268,478.67125632387695,8.547701005783518,-7.076665138844674,-34.108967932619194,-7.713764349880243,-4.303750166762502,-25.20138886543746,-5.8948490925641615,-8.954164734987813,-7.713764349880243,-5.282846952065772
21599,0.0,14.228484056742175,-3.2439156836062364,-152.4640371294931,-3.17633410686444,11.287302076470878,530.5031975941313,11.052149949877736,-7.2312411758587105,-44.166435588242926,-8.49973448472379,-4.080098412849333,-29.710747816160502,-5.088017209048073,-8.75482415810887,-8.499734484723792,-5.462290962387263
36826,0.0,14.561583408264935,-4.496100216938337,-139.37910672508843,-5.807462780212017,6.777383712040968,210.09889507327,8.754120628052917,-6.904308448654549,-48.826887197043206,-7.570481851102699,-4.367383212374334,-15.92485869320896,-5.386395848262091,-7.662367758022885,-7.570481851102699,-5.924898593395297
34458,0.0,13.533427228906206,-3.262824473527612,-107.6732076264112,-3.3647877383253504,9.860498899957191,325.3964636985874,10.168639490580857,-7.218803110669016,-57.55400436541935,-7.914878172963192,-4.756443984008369,-31.800316514529165,-5.855245273670702,-8.36035709244983,-7.914878172963192,-6.104575242597471
21398,0.0,14.228484056742175,-1.679272684057992,-58.77454394202972,-2.4489393309179053,8.077402097708072,282.7090734197825,11.779544725824271,-7.7016994001445855,-72.33707426552833,-8.718448181551395,-5.103981475054739,-48.11289748102958,-6.36602465897918,-7.789668627690728,-8.718448181551397,-6.825853329230137
60903,0.0,10.264780382387697,-5.028282980427388,-100.56565960854776,-8.15397240069306,1.3016649220450252,26.033298440900506,2.110807981694636,-6.980615132333096,-105.27967473704534,-6.252738714264039,-4.788214920013239,-17.353474033796324,-5.473016622894994,-6.136315479215479,-6.252738714264038,-4.749217824657553
48376,0.0,12.35267316385989,-3.193397733549308,-105.38212520712716,-4.3909218836302975,5.790364567439704,191.0820307255102,7.961751280229592,-7.341081234992802,-76.68726145788564,-7.624540999508898,-4.534414840051319,-25.958240366982317,-5.258768322872944,-7.155246586706591,-7.624540999508898,-5.194847232308242
73302,0.0,12.366386530114529,-3.4271161803135657,-133.65753103222906,-10.551910344649665,0.5893170516894435,22.983365015888296,1.8144761854648652,-7.328840279411003,-79.89026778605766,-6.43275049319466,-4.571533426773656,-24.96627523067372,-3.7929603923581263,-6.480590495740198,-6.43275049319466,-3.64581434293799
50989,0.0,12.136156362857102,-0.7950143550955463,-17.49031581210202,-0.7287631588375841,12.444428949839477,273.77743689646843,11.40739320401952,-6.167136908963229,-48.56369700329747,-7.353793075058148,-5.793695869280525,-40.69427087365982,-6.94415679739525,-7.978048227852913,-7.353793075058148,-6.739505953252696
44989,0.0,12.184992405481374,-2.4191829881409306,-96.76731952563722,-3.583974797245824,5.8056868855589965,232.22747542235987,8.601017608235551,-7.50008515921187,-56.68902248973112,-7.475251180550651,-4.660936779915125,-33.75703972501416,-5.777848866663138,-7.1103861162745705,-7.475251180550652,-5.448970771728479
39143,0.0,14.191663110572785,-4.559215386013226,-141.33567696641,-8.313863350965294,3.2233095455912046,99.92259591332734,5.877799759607491,-7.089882162379202,-65.6754371537299,-7.472016582269646,-4.214055056279293,-14.547273497271624,-4.283740997602333,-7.230171141655193,-7.472016582269646,-4.785056560034139
6081,0.0,13.460261338478452,-3.5168574852812835,-126.6068694701262,-7.912929341882888,2.465480887375806,88.75731194552901,5.547331996595563,-7.358281972752576,-61.196721828822646,-7.278860821701569,-4.389841114811102,-26.24224934056756,-4.6808999870094645,-6.824989166905434,-7.278860821701569,-4.760135068171804
44975,0.0,12.184992405481374,-4.369304621187973,-205.3573171958347,-1.901456640702173,23.630252395662847,1110.6218625961535,10.2835357647792,-6.913720882575169,-24.038087104548257,-7.981152210040966,-3.745101917311565,-10.2462905945832,-5.541714927857501,-12.469892048919846,-7.981152210040966,-5.301629166580352
6551,0.0,19.789439176903944,-4.148042854535222,-128.5893284905919,-16.073666061323987,0.958909191117408,29.726184924639654,3.7157731155799567,-6.991771647309696,-44.40102848526774,-5.44028298513352,-4.870767177920353,-32.261225955609454,-2.775093842118038,-6.116138960341196,-5.44028298513352,-4.770866908398
46794,0.0,10.735638554868675,-2.390332931935836,-95.61331727743344,-3.983888219893061,4.05105020098537,162.04200803941478,6.751750334975616,-5.861364185460538,-22.98000153750558,-5.741726479557483,-4.814782321029615,-40.067665912850856,-5.586270007004336,-5.196924416867104,-5.741726479557483,-4.975556160551062
47390,0.0,10.42687034767095,-1.9832387481670972,-55.530684948678726,-3.9664774963341953,3.2301964256683777,90.44549991871456,6.4603928513367554,-7.666530181167518,-78.40872869721315,-7.391734031722784,-5.105571064827139,-38.246144216494805,-5.814834443151472,-6.679883345937975,-7.391734031722784,-5.240680865294929
25245,0.0,12.267162978972678,-0.0417876847692669,-1.3372059126165414,-0.0278584565128446,18.35895678368975,587.486617078072,12.239304522459832,-5.997246416170855,-80.40282445088138,-6.04639325961954,-5.711543784521356,-59.83331352863216,-7.104004604761067,-7.908999291962724,-6.04639325961954,-6.847321819878571
41967,0.0,9.922021073428626,-4.261131617019961,-170.44526468079843,-7.101886028366602,1.692081027037215,67.6832410814886,2.8201350450620253,-6.827385342145905,-52.75529692188762,-6.406295250182512,-3.975946096880888,-8.376595327497473,-4.326422248013969,-6.281719760160029,-6.406295250182512,-3.471024858967859
26571,0.0,11.165002582448434,-4.014971654020823,-156.5838945068121,-9.786493406675756,0.5655422259580215,22.05614681236284,1.3785091757726775,-7.067899380420448,-25.631734582565148,-6.953220347995926,-4.088409155515589,-21.315063554758108,-4.04557187371663,-6.7521947761619865,-6.953220347995926,-3.5770197316902044
24146,0.0,14.004951319295884,-3.587140343554441,-132.72419271151432,-5.530174696313097,5.497152404096943,203.3946389515869,8.474776622982787,-6.801121404425049,-53.27199319030433,-6.952726096793996,-4.281314646187482,-23.823455790500283,-4.835991343404418,-6.964998127979865,-6.952726096793996,-5.19883239916383
4206,0.0,13.940018169101483,-6.782689521494417,-88.17496377942742,-14.170976321693688,-0.1105440730355869,-1.4370729494626302,-0.2309581525922084,-6.328413072398307,-92.9502259732097,-5.155364849760908,-4.76693567143445,-11.98692787578983,-3.6909121822157314,-5.864554562870135,-5.155364849760906,-3.93514370006504
29380,0.0,14.258224208076747,-4.543534856194546,-168.11078967919818,-13.13365544368736,0.3890400049779508,14.39448018418418,1.1245687643893891,-7.102623498437994,-77.22313357630237,-6.425732594853465,-4.091885719900001,-14.014291473585608,-2.7493227024315177,-6.618005426095021,-6.425732594853465,-3.232522073813796
5279,0.0,13.460261338478452,-5.663585646095116,-249.19776842818507,-10.383240351174376,1.67837508398404,73.84850369529775,3.077020987304073,-6.7128018735525945,-24.335983210447985,-6.536085548875324,-3.649288525101855,-4.049338701085706,-3.36623891198532,-6.588321506170228,-6.536085548875323,-3.5111890431503685
41208,0.0,12.888188624007244,-0.4961302279162788,-17.860688204986037,-0.5581465064058138,10.960037437867935,394.56134776324575,12.33004211760143,-6.952291597150514,-51.44293838439714,-7.368840946306954,-5.300735392385972,-57.360008361564205,-6.563999457206083,-7.639429310348635,-7.368840946306954,-6.612094506986694
23295,0.0,12.15320742878674,-6.825510012709315,-116.03367021605835,-9.669472518004865,1.7532246429048532,29.804818929382503,2.483734910781876,-6.161666996584652,-54.25690596762189,-6.350804579869199,-4.204045530038768,-4.742710942677393,-4.613949041062771,-6.423866769761405,-6.350804579869199,-4.50200856005982
72736,0.0,12.366386530114529,-5.482698657592356,-104.17127449425476,-10.965397315184712,0.7004946074649085,13.309397541833263,1.400989214929817,-6.710765943979241,-88.75622116692372,-6.30842286959015,-4.587654589201722,-14.321321337186816,-4.408790124323286,-6.514019460357475,-6.30842286959015,-4.4131539761094105
46573,0.0,9.531251144052613,-5.117691328039535,-199.58996179354185,-6.6529987264513935,2.214040321231706,86.34757252803654,2.878252417601218,-5.541962026614805,-15.152611042847536,-5.269346072432558,-4.0410124782764125,-10.37892477517202,-4.786507741622799,-5.19201652034091,-5.269346072432558,-3.830434132744976
34065,0.0,13.533427228906206,-4.095694091714384,-102.3923522928596,-8.532696024404968,2.4003509781605947,60.00877445401487,5.000731204501239,-6.968375146112925,-59.14185656151175,-6.360986993797557,-4.705049971445602,-21.07934819333945,-4.534522977306216,-6.117233296662716,-6.360986993797557,-4.823426395519715
42670,0.0,10.9715400866736,-6.404027065947029,-153.6966495827287,-8.53870275459604,1.8246279990581715,43.79107197739612,2.432837332077562,-5.8991217811357455,-10.74624529206707,-5.741445823550852,-4.093162805510906,-6.4329056548189865,-4.619560490834671,-5.964462360086548,-5.741445823550852,-4.213870391712654
32229,0.0,12.53606914226924,-5.124104872906678,-128.10262182266695,-11.437734091309547,0.4920541028299413,12.30135257074853,1.0983350509596903,-6.970725761739425,-83.52466774048484,-6.492453139969601,-4.411598882216135,-11.36093203950936,-3.753735472712541,-6.467061261897874,-6.492453139969601,-3.797765158971946
18617,0.0,11.64011289132118,-4.396021873269009,-145.0687218178773,-4.835624060595912,6.185898937022974,204.13466492175812,6.804488830725272,-6.665203343974536,-14.868435162547115,-6.716122038835081,-4.350488751867573,-14.076550171423206,-5.573040581972244,-6.838732418096487,-6.716122038835083,-5.038712780533919
44305,0.0,12.184992405481374,-7.359620106276549,-103.03468148787168,-6.678173800139831,6.06873887119272,84.96234419669808,5.506818605341543,-6.014590209587456,-54.80454661851898,-6.544884720656006,-4.471099172845512,-9.66999041637698,-5.760945348317263,-7.189480817169182,-6.544884720656006,-5.664731643727039
62391,0.0,11.906146757118146,-2.0636092629235856,-70.16271493940191,-4.385169683712618,3.539283328661424,120.33563317448842,7.520977073405526,-7.041974235193019,-32.30312184872725,-7.075171566517977,-4.994972325023406,-44.95514065816618,-5.861722011853427,-6.546361702893958,-7.075171566517977,-5.598152719174962
66513,0.0,11.877909327726073,-0.2499363340930987,-9.997453363723949,-0.1388535189406103,21.13030045581383,845.2120182325533,11.739055808785462,-7.941800952310055,-78.49237851357724,-9.375825897631298,-5.238945644148382,-64.22742222506167,-6.74813302842773,-12.273396408846054,-9.375825897631298,-6.468549264137644
55517,0.0,12.828153621226184,-5.33735526240185,-197.48214470886845,-12.342634044304278,0.2099544116419052,7.768313230750493,0.4855195769219058,-6.767391679142737,-14.044159545554868,-6.310143102445895,-3.871741391172275,-6.953203249726909,-3.1119708601334426,-6.446344770460175,-6.310143102445895,-3.168704045443657
49301,0.0,12.087409594733916,-6.211388492456521,-124.22776984913042,-5.646716811324112,7.084762061750785,141.69524123501571,6.440692783409805,-5.665286695945946,-21.268431841048823,-5.850377194789355,-4.245047941283421,-4.797121277498876,-5.784541637236352,-6.289720710789533,-5.850377194789356,-5.628287244680773
17533,0.0,14.064951788374891,-4.16753671424772,-141.69624828442247,-7.380012931480337,3.775024295658101,128.35082605237545,6.684938856894554,-6.9155964558990375,-53.31272646726486,-7.220723759628826,-4.444592756915862,-25.6957425395556,-4.929864475076132,-7.154660847274677,-7.220723759628826,-5.338171164909269
47648,0.0,10.42687034767095,-4.008067701362643,-96.19362483270343,-6.870973202335961,2.0742733347787445,49.782560034689865,3.5558971453349906,-7.057702842229469,-66.18216040169463,-6.518407724900032,-4.8168643607280766,-19.646297315689196,-5.029650289687643,-6.332319380926154,-6.518407724900033,-4.463291823611402
47527,0.0,10.42687034767095,-2.337630548246453,-100.51811357459748,-1.794966313832098,11.24154943941804,483.3866258949757,8.631904033838852,-7.55997134505286,-64.88186934805292,-8.044665911539346,-4.501082066029059,-41.23753550238214,-5.826148142005458,-9.088743970415363,-8.044665911539346,-5.001635338555785
19158,0.0,11.64011289132118,-2.8413752082368484,-107.97225791300023,-3.5990752637666747,6.348187600700927,241.2311288266352,8.041037627554507,-7.13265586166334,-26.02263234427644,-7.087928611559393,-4.689976791650776,-35.959849068417874,-5.551283978292527,-6.88752951529866,-7.087928611559393,-5.1785025394981
4930,0.0,13.45161684380946,-4.607343927782442,-161.2570374723855,-11.19840538002677,0.927035573670592,32.446245078470724,2.253211463782689,-5.569792030025661,-39.36441630661808,-5.033145315279663,-4.221566518373261,-16.666568067491998,-3.8478057556415592,-5.150107718937576,-5.033145315279663,-4.015009147115833
58905,0.0,14.250698721959814,-3.584255274698739,-132.61744516385335,-8.288590322740834,2.5782090375001,95.3937343875037,5.962108399218981,-5.632550280164169,-27.317319711192848,-5.553836316482268,-4.395068802446621,-28.775037276274,-4.427442741808802,-5.420599030605192,-5.553836316482268,-4.818492507860654
11229,0.0,11.537760011934717,-4.847176466566205,-193.88705866264823,-8.078627444277009,2.0754795405946247,83.01918162378499,3.459132567657708,-7.020258256812842,-65.45842229687038,-6.875961408237195,-3.903691330027345,-12.30339503604726,-3.88047562026524,-6.774677489630013,-6.875961408237195,-3.4752744305783745
44978,0.0,12.184992405481374,-4.332554000768388,-203.63003803611423,-1.8854633151492053,23.66700301608243,1112.349141755874,10.299529090332168,-6.924771091235543,-24.55744691158585,-7.985961097143166,-3.7957541982726,-11.912600703055356,-5.820854292355116,-12.48094225758022,-7.985961097143166,-5.537719006539219
67238,0.0,12.218515148043254,-6.676386422093136,-153.55688770814214,-9.597305481758887,1.8234502026326052,41.93935466054992,2.6212096662843702,-6.34658267177057,-32.44064722881353,-6.994589052543558,-4.045615981354622,-4.41318198087266,-4.730144397936304,-6.92693613271953,-6.994589052543559,-4.639661361315484
53265,0.0,11.76457536073612,-5.218578005634541,-172.21307418593983,-10.76331713662124,0.4854585329041849,16.0201315858381,1.0012582241148813,-6.774793881031701,-18.649609843439173,-6.687736804428336,-4.005079133902176,-5.106296242898049,-3.597819330628206,-6.630112871713171,-6.687736804428336,-3.346587688960428
1896,0.0,11.423608244788255,-1.7303114057942062,-81.32463607232769,-3.388526503013653,4.103020463884903,192.84196180259045,8.035081741774603,-7.645705367675441,-42.58063563476812,-7.677838201065411,-4.524651858087845,-48.55341465034188,-5.124508691712427,-6.952255108051665,-7.677838201065411,-4.5844540336571225
19552,0.0,12.693945397868468,-7.800215819026543,-93.60258982831851,-10.400287758702056,1.720243229374809,20.642918752497707,2.293657639166412,-5.812149301344661,-56.83176461609445,-6.612779337556204,-4.375436800631962,-5.808568272551501,-4.752370149298012,-6.656695397463726,-6.612779337556204,-4.5471143164266845
44253,0.0,12.184992405481374,-4.512912858580991,-257.2360329391165,-2.3818151198066344,18.5744411728574,1058.743146852872,9.80317728567474,-6.870540632271266,-8.439149523347337,-7.836717602807623,-3.159474828614678,-2.8098689305308957,-4.562097947513109,-10.949706312689662,-7.836717602807623,-4.148639200317001
13757,0.0,13.047070692121572,-1.8901396792270315,-60.48446973526501,-3.780279358454063,4.633395666833755,148.26866133868015,9.26679133366751,-6.654290303870518,-35.7452788332695,-6.494284945571235,-5.0485467607429415,-40.54311115262784,-5.613358193045528,-5.735318390651923,-6.494284945571235,-5.748681883501671
